접수연도,자치구코드,자치구명,법정동코드,법정동명,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,건축년도,역개수,학교수
2024,11410,서대문구,11000,북아현동,(113-45),20240406,74000,65.59,43.9667,2.0,1976.0,5,13
2024,11410,서대문구,12000,남가좌동,래미안남가좌2차,20240406,97000,84.806,,6.0,2005.0,5,3
2024,11740,강동구,10900,천호동,금성,20240406,14500,46.92,34.0,-1.0,1986.0,15,14
2024,11530,구로구,10200,구로동,신도림태영타운,20240406,104000,84.87,,21.0,2000.0,7,23
2024,11680,강남구,10500,삼성동,래미안라클래시,20240406,310000,84.98,,10.0,2021.0,21,8
2024,11500,강서구,10400,가양동,가양2단지(성지),20240406,55500,39.6,,7.0,1992.0,9,23
2024,11500,강서구,10100,염창동,신동아,20240406,60000,59.82,,2.0,1995.0,9,4
2024,11350,노원구,10500,상계동,상계주공16(고층),20240406,49500,59.39,0.0,14.0,1988.0,13,48
2024,11230,동대문구,10600,장안동,금성아트빌,20240406,34000,42.98,26.76,4.0,2016.0,6,5
2024,11650,서초구,10800,서초동,신동아아파트(1차),20240406,227900,102.21,,12.0,1978.0,12,55
2024,11740,강동구,10600,둔촌동,신동아파밀리에,20240406,82000,58.75,0.0,15.0,2002.0,15,15
2024,11590,동작구,10900,신대방동,신라스테이해링턴타워,20240406,12500,20.34,31.06,4.0,2015.0,12,11
2024,11650,서초구,10600,잠원동,신반포청구,20240406,201200,84.86,,2.0,1998.0,12,2
2024,11380,은평구,10900,신사동,신사씨티,20240406,40300,58.09,,16.0,1993.0,13,21
2024,11410,서대문구,11900,북가좌동,DMC래미안e편한세상,20240406,100000,59.97,0.0,10.0,2012.0,5,6
2024,11230,동대문구,10500,답십리동,래미안미드카운티,20240406,124000,84.99,,14.0,2019.0,6,3
2024,11680,강남구,11500,수서동,까치마을,20240406,85000,34.44,,11.0,1993.0,21,21
2024,11710,송파구,10100,잠실동,신원빌라(318-23),20240406,32000,41.4,29.55,1.0,1986.0,28,23
2024,11590,동작구,10200,상도동,래미안상도3차,20240406,121000,84.96,,10.0,2004.0,12,8
2024,11470,양천구,10100,신정동,신정킹덤,20240406,24000,26.33,17.59,3.0,2017.0,5,63
2024,11740,강동구,10900,천호동,신주리버빌,20240406,34500,26.88,18.35,4.0,2020.0,15,14
2024,11440,마포구,11000,노고산동,신촌르?메이에르타운(I),20240406,11500,22.79,32.11,13.0,1999.0,16,2
2024,11440,마포구,11100,신수동,신촌숲아이파크,20240406,133500,59.751,,5.0,2019.0,16,8
2024,11440,마포구,11100,신수동,신촌숲아이파크,20240406,137800,59.751,0.0,11.0,2019.0,16,8
2024,11440,마포구,11200,현석동,강변힐스테이트,20240406,125000,84.85,,5.0,2004.0,16,0
2024,11650,서초구,10600,잠원동,래미안신반포팰리스,20240406,294500,84.46,0.0,27.0,2016.0,12,2
2024,11560,영등포구,13200,신길동,래미안에스티움,20240406,113000,59.95,,9.0,2017.0,11,51
2024,11230,동대문구,10800,회기동,신현대,20240406,71500,84.96,,13.0,1989.0,6,9
2024,11500,강서구,10300,화곡동,신흥래미안,20240406,21300,43.37,33.885,3.0,2011.0,9,42
2024,11230,동대문구,11000,이문동,쌍용,20240406,65000,59.99,0.0,7.0,2000.0,6,1
2024,11230,동대문구,11000,이문동,쌍용,20240406,79000,84.89,,11.0,2000.0,6,1
2024,11500,강서구,10100,염창동,관음삼성,20240406,85000,84.93,,13.0,1997.0,9,4
2024,11230,동대문구,10500,답십리동,래미안위브,20240406,101000,59.97,,4.0,2014.0,6,3
2024,11650,서초구,10200,양재동,아름다운공간(271-4),20240406,40000,29.4,17.0,5.0,2012.0,12,8
2024,11230,동대문구,11000,이문동,래미안이문2차,20240406,70500,59.79,,2.0,2004.0,6,1
2024,11230,동대문구,11000,이문동,래미안이문2차,20240406,70500,59.79,,2.0,2004.0,6,1
2024,11470,양천구,10100,신정동,아이파크,20240406,185000,114.756,,1.0,2002.0,5,63
2024,11110,종로구,17500,숭인동,아폴리움,20240406,12000,18.26,3.0,16.0,2016.0,15,73
2024,11740,강동구,10800,성내동,아트팰리스,20240406,41200,42.3,30.0,5.0,2014.0,15,3
2024,11290,성북구,12100,안암동1가,안암동삼성래미안,20240406,72000,59.698,,4.0,2005.0,9,0
2024,11305,강북구,10100,미아동,래미안트리베라1단지,20240406,70500,59.6,,6.0,2010.0,3,54
2024,11590,동작구,10400,본동,래미안트윈파크,20240406,143000,59.72,,9.0,2011.0,12,1
2024,11650,서초구,10700,반포동,래미안퍼스티지,20240406,273000,59.96,,20.0,2009.0,12,20
2024,11290,성북구,13800,장위동,래미안포레카운티,20240406,95000,84.97,0.0,6.0,2021.0,9,7
2024,11290,성북구,13400,길음동,길음뉴타운4단지(e편한세상),20240406,81500,84.64,0.0,19.0,2005.0,9,8
2024,11710,송파구,11100,방이동,에듀파크빌,20240406,41000,55.26,29.82,2.0,2011.0,28,19
2024,11380,은평구,10700,응암동,에버그린,20240406,39000,83.37,0.0,3.0,2004.0,13,46
2024,11410,서대문구,10300,합동,에스케이뷰,20240406,121000,84.98,,9.0,2008.0,5,0
2024,11290,성북구,13400,길음동,길음뉴타운8단지(래미안),20240406,98000,84.82,0.0,19.0,2010.0,9,8
2024,11740,강동구,10900,천호동,에이블,20240406,36000,25.01,17.1689,4.0,2023.0,15,14
2024,11680,강남구,10100,역삼동,개나리SK뷰,20240406,358000,127.27,,11.0,2012.0,21,4
2024,11290,성북구,13300,정릉동,길음뉴타운경남아너스빌,20240406,56000,59.59,,18.0,1999.0,9,22
2024,11650,서초구,10300,우면동,엘에이치서초4단지,20240406,140000,84.95,,12.0,2013.0,12,2
2024,11650,서초구,10800,서초동,엘지서초에클라트,20240406,32500,42.292,56.148,6.0,2004.0,12,55
2024,11680,강남구,10100,역삼동,엘지역삼에클라트,20240406,28000,36.24,50.62,12.0,2004.0,21,4
2024,11680,강남구,10100,역삼동,역삼래미안,20240406,185000,59.4,,3.0,2005.0,21,4
2024,11680,강남구,10100,역삼동,역삼래미안,20240406,239000,80.87,,19.0,2005.0,21,4
2024,11290,성북구,13400,길음동,길음동동부센트레빌(1278-0),20240406,77000,84.844,0.0,11.0,2003.0,9,8
2024,11380,은평구,11000,증산동,연세빌라(다동)(193-37),20240406,44000,37.54,16.95,4.0,1993.0,13,3
2024,11305,강북구,10300,수유동,연승카운티,20240406,22500,35.35,13.329,7.0,2016.0,3,24
2024,11590,동작구,10900,신대방동,롯데낙천대,20240406,75500,55.456,,20.0,2003.0,12,11
2024,11440,마포구,10900,염리동,염리삼성래미안,20240406,106000,59.76,0.0,10.0,2001.0,16,31
2024,11350,노원구,10600,중계동,롯데우성,20240406,129000,115.26,,8.0,1993.0,13,97
2024,11560,영등포구,11800,도림동,영등포아트자이,20240406,112000,84.854,,31.0,2014.0,11,1
2024,11290,성북구,13900,석관동,꿈에그린빌,20240406,34000,42.02,27.0,6.0,2018.0,9,8
2024,11560,영등포구,10100,영등포동,영등포푸르지오,20240406,85300,59.912,,1.0,2002.0,11,2
2024,11380,은평구,11000,증산동,DMC센트럴자이(3단지),20240406,140000,84.97,0.0,2.0,2023.0,13,3
2024,11530,구로구,10700,개봉동,영모던빌,20240406,18000,27.47,17.7,6.0,2016.0,7,7
2024,11740,강동구,10800,성내동,영풍마드레빌,20240406,88500,80.31,0.0,14.0,2002.0,15,3
2024,11290,성북구,13800,장위동,꿈의숲아이파크,20240406,88000,59.49,,19.0,2022.0,9,7
2024,11590,동작구,10200,상도동,롯데캐슬비엔,20240406,82500,68.56,,3.0,2010.0,12,8
2024,11545,금천구,10300,시흥동,예담채,20240406,32000,29.55,16.456,5.0,2023.0,1,57
2024,11260,중랑구,10100,면목동,예인하우스,20240406,38500,22.9,15.0,2.0,2023.0,8,15
2024,11680,강남구,10600,대치동,개포우성1,20240406,302000,84.81,,14.0,1983.0,21,37
2024,11290,성북구,13400,길음동,롯데캐슬클라시아,20240406,104000,59.874,,22.0,2022.0,9,8
2024,11290,성북구,13400,길음동,롯데캐슬클라시아,20240406,105000,59.882,,19.0,2022.0,9,8
2024,11215,광진구,10100,중곡동,오페라하우스(252-3),20240406,14450,21.8,17.0,2.0,2008.0,11,49
2024,11200,성동구,11300,옥수동,옥수삼성,20240406,116750,59.7,0.0,16.0,1999.0,14,16
2024,11200,성동구,11300,옥수동,옥수삼성,20240406,117000,59.7,,10.0,1999.0,14,16
2024,11740,강동구,10700,암사동,롯데캐슬퍼스트,20240406,145000,103.01,,24.0,2008.0,15,9
2024,11410,서대문구,12000,남가좌동,DMC에코자이,20240406,96800,59.79,,5.0,2019.0,5,3
2024,11200,성동구,11300,옥수동,옥수삼성,20240406,171500,114.666,,13.0,1999.0,14,16
2024,11200,성동구,11300,옥수동,옥수파크힐스101동~116동,20240406,144500,59.78,,1.0,2016.0,14,16
2024,11215,광진구,10300,구의동,나경타운(30-28),20240406,30000,34.08,19.0,5.0,2014.0,11,5
2024,11680,강남구,11400,일원동,개포한신,20240406,195500,107.6,,5.0,1984.0,21,46
2024,11260,중랑구,10200,상봉동,리더스,20240406,30000,31.24,,5.0,2019.0,8,4
2024,11740,강동구,10600,둔촌동,올림픽파크 포레온,20240406,227562,95.97,0.0,20.0,0.0,15,15
2024,11710,송파구,10800,문정동,올림픽훼밀리타운,20240406,160000,84.751,0.0,1.0,1988.0,28,8
2024,11200,성동구,10700,행당동,서울숲리버뷰자이,20240406,146000,59.97,,17.0,2018.0,14,6
2024,11215,광진구,10500,자양동,리빙하우스,20240406,40000,38.1,22.0,2.0,2009.0,11,22
2024,11200,성동구,10200,하왕십리동,왕십리자이,20240406,114000,59.99,,17.0,2017.0,14,4
2024,11200,성동구,10200,하왕십리동,왕십리자이,20240406,111000,59.99,0.0,4.0,2017.0,14,4
2024,11710,송파구,10100,잠실동,리센츠,20240406,240000,84.99,,14.0,2008.0,28,23
2024,11710,송파구,10100,잠실동,리센츠,20240406,245000,84.99,0.0,29.0,2008.0,28,23
2024,11410,서대문구,12000,남가좌동,남가좌동현대,20240406,90500,114.9,,14.0,1999.0,5,3
2024,11620,관악구,10100,봉천동,동신빌,20240406,27500,30.73,20.0,4.0,2016.0,4,112
2024,11170,용산구,12400,한강로1가,용산파크자이,20240406,44000,38.1,52.07,17.0,2005.0,10,0
2024,11740,강동구,10900,천호동,우노펠리스2차,20240406,35000,41.82,24.0791,2.0,2019.0,15,14
2024,11710,송파구,11300,거여동,우방1,20240406,70000,59.91,0.0,3.0,1999.0,28,55
2024,11650,서초구,10200,양재동,우성,20240406,152000,84.88,,7.0,1991.0,12,8
2024,11470,양천구,10200,목동,우성,20240406,127000,84.44,,11.0,1992.0,5,32
2024,11740,강동구,10700,암사동,선사현대,20240406,132500,114.42,,5.0,2000.0,15,9
2024,11215,광진구,10500,자양동,우성3,20240406,125000,72.34,0.0,7.0,1989.0,11,22
2024,11215,광진구,10500,자양동,우성4,20240406,113000,84.91,0.0,5.0,1989.0,11,22
2024,11500,강서구,10500,마곡동,마곡나루역보타닉푸르지오시티,20240406,20400,22.17,31.61,11.0,2017.0,9,8
2024,11710,송파구,11300,거여동,거여4단지,20240406,60000,39.6,0.0,5.0,1997.0,28,55
2024,11320,도봉구,10700,창동,(608-78),20240406,17850,45.36,60.87,2.0,,3,21
2024,11710,송파구,11400,마천동,남양빌라(나동),20240406,46000,39.87,19.0,3.0,1992.0,28,2
2024,11740,강동구,10700,암사동,선사현대,20240406,137000,82.94,,25.0,2000.0,15,9
2024,11215,광진구,10400,광장동,워커힐푸르지오,20240406,99000,65.65,,9.0,1987.0,11,10
2024,11500,강서구,10600,내발산동,마곡수명산파크3단지,20240406,98500,84.96,,12.0,2007.0,9,69
2024,11290,성북구,13600,하월곡동,월곡두산위브,20240406,66200,59.855,,16.0,2003.0,9,27
2024,11290,성북구,13600,하월곡동,월곡두산위브,20240406,79000,84.843,,11.0,2003.0,9,27
2024,11500,강서구,10500,마곡동,마곡엠밸리12단지,20240406,128000,84.88,,9.0,2016.0,9,8
2024,11260,중랑구,10100,면목동,DM더블루,20240406,30200,54.75,30.41,2.0,2014.0,8,15
2024,11740,강동구,11000,강일동,유러피안하우스II,20240406,6600,15.36,25.49,3.0,2013.0,15,9
2024,11650,서초구,10800,서초동,유원서초,20240406,186000,84.87,,4.0,1993.0,12,55
2024,11410,서대문구,11700,연희동,유지빌,20240406,19800,58.39,24.2,2.0,2006.0,5,6
2024,11350,노원구,10500,상계동,은빛1단지,20240406,32000,39.7,0.0,3.0,1998.0,13,48
2024,11620,관악구,10100,봉천동,은천2단지아파트,20240406,64500,59.93,,10.0,2000.0,4,112
2024,11380,은평구,11400,진관동,은평뉴타운기자촌11단지,20240406,69500,59.88,,6.0,2015.0,13,33
2024,11170,용산구,12900,이촌동,동아그린,20240406,94000,43.02,,22.0,1999.0,10,7
2024,11500,강서구,10100,염창동,이너스내안에,20240406,65000,59.9,0.0,3.0,2004.0,9,4
2024,11440,마포구,10100,아현동,마포래미안푸르지오3단지,20240406,172500,84.597,,19.0,2014.0,16,78
2024,11380,은평구,10700,응암동,녹번역e편한세상캐슬,20240406,94500,59.97,,19.0,2021.0,13,46
2024,11440,마포구,10100,아현동,마포래미안푸르지오4단지,20240406,138000,59.923,0.0,2.0,2014.0,16,78
2024,11440,마포구,10100,아현동,마포래미안푸르지오4단지,20240406,150000,59.923,,13.0,2014.0,16,78
2024,11260,중랑구,10600,신내동,건영2차,20240406,54500,57.3,,25.0,1996.0,8,6
2024,11440,마포구,10100,아현동,마포래미안푸르지오4단지,20240406,219500,114.28,0.0,18.0,2014.0,16,78
2024,11590,동작구,10700,사당동,이수역리가,20240406,124000,84.847,,16.0,2013.0,12,14
2024,11590,동작구,10700,사당동,이수역리가,20240406,126000,84.982,,6.0,2013.0,12,14
2024,11410,서대문구,11000,북아현동,이편한세상신촌(3단지),20240406,129000,59.96,0.0,12.0,2018.0,5,13
2024,11440,마포구,10800,대흥동,마포태영,20240406,105500,59.4,,14.0,1999.0,16,6
2024,11230,동대문구,11000,이문동,쌍용,20240406,79000,84.89,,10.0,2000.0,6,1
2024,11215,광진구,10500,자양동,자양2현대,20240406,109000,84.88,,4.0,1995.0,11,22
2024,11260,중랑구,10100,면목동,늘푸른동아,20240406,60000,59.65,,15.0,2002.0,8,15
2024,11215,광진구,10500,자양동,자양호반써밋,20240406,85000,40.275,,11.0,2021.0,11,22
2024,11410,서대문구,11900,북가좌동,GS빌라(341-15),20240406,21500,41.17,23.0,3.0,2012.0,5,6
2024,11230,동대문구,10400,전농동,전농SK,20240406,84000,114.3,,17.0,2000.0,6,28
2024,11200,성동구,10500,마장동,명성연립나동,20240406,53000,56.93,62.0,1.0,1982.0,14,3
2024,11290,성북구,13300,정릉동,정릉풍림아이원,20240406,53500,60.0,0.0,4.0,2005.0,9,22
2024,11215,광진구,10400,광장동,광장힐스테이트,20240406,216500,130.17,0.0,4.0,2012.0,11,10
2024,11740,강동구,10100,명일동,명일지에스아파트,20240406,71000,59.79,,7.0,1999.0,15,9
2024,11440,마포구,12000,서교동,명지한강빌드웰,20240406,21000,29.77,43.37,10.0,2005.0,16,1
2024,11590,동작구,10100,노량진동,정원스테이,20240406,51500,29.67,19.43,4.0,2023.0,12,1
2024,11230,동대문구,10500,답십리동,모아타운,20240406,35000,29.99,20.2,3.0,2022.0,6,3
2024,11590,동작구,10800,대방동,제이타운,20240406,14300,15.54,5.244,9.0,2016.0,12,82
2024,11230,동대문구,10500,답십리동,모아타운,20240406,35000,29.99,20.0,3.0,2022.0,6,3
2024,11470,양천구,10200,목동,목동성원초원,20240406,71000,59.9,,5.0,1999.0,5,32
2024,11290,성북구,13500,종암동,종암에스케이,20240406,72500,84.72,,6.0,1999.0,9,8
2024,11470,양천구,10300,신월동,목동센트럴아이파크위브1단지,20240406,98000,84.97,,3.0,2020.0,5,46
2024,11470,양천구,10300,신월동,목동센트럴아이파크위브1단지,20240406,103700,84.98,,11.0,2020.0,5,46
2024,11470,양천구,10300,신월동,목동센트럴아이파크위브2단지,20240406,89000,59.68,,10.0,2020.0,5,46
2024,11500,강서구,10200,등촌동,주공10,20240406,67500,58.14,,1.0,1995.0,9,45
2024,11380,은평구,10800,역촌동,동인에버빌(80-34),20240406,34000,57.45,35.65,5.0,2014.0,13,1
2024,11320,도봉구,10700,창동,주공19단지(창동리버타운),20240406,69500,59.39,,10.0,1988.0,3,21
2024,11320,도봉구,10700,창동,주공19단지(창동리버타운),20240406,77300,68.86,0.0,8.0,1988.0,3,21
2024,11470,양천구,10300,신월동,목동센트럴아이파크위브3단지,20240406,103000,84.98,,7.0,2020.0,5,46
2024,11350,노원구,10600,중계동,주공2,20240406,35000,44.52,,12.0,1992.0,13,97
2024,11440,마포구,12500,성산동,상암월드시티,20240406,13500,19.81,28.29,11.0,2014.0,16,11
2024,11470,양천구,10100,신정동,목동신시가지13,20240406,140000,70.73,0.0,9.0,1987.0,5,63
2024,11215,광진구,10500,자양동,경도미소빌(637-4),20240406,35000,25.347,19.0,4.0,2015.0,11,22
2024,11470,양천구,10100,신정동,목동신시가지14,20240406,119000,55.02,0.0,13.0,1987.0,5,63
2024,11350,노원구,10600,중계동,주공5,20240406,86000,76.51,,7.0,1992.0,13,97
2024,11560,영등포구,11300,당산동3가,당산계룡리슈빌1단지,20240406,62000,38.77,,15.0,2014.0,11,0
2024,11500,강서구,10200,등촌동,경동미르웰한올림,20240406,14000,17.99,25.99,9.0,2016.0,9,45
2024,11350,노원구,10600,중계동,중계무지개,20240406,38900,39.96,0.0,13.0,1991.0,13,97
2024,11230,동대문구,11000,이문동,쌍용,20240406,79000,84.89,,11.0,2000.0,6,1
2024,11560,영등포구,11400,당산동4가,당산삼성2차,20240406,100000,84.93,,10.0,1997.0,11,0
2024,11470,양천구,10100,신정동,목동우성2,20240406,80000,84.96,,1.0,2000.0,5,63
2024,11620,관악구,10100,봉천동,중현빌,20240406,30000,54.86,25.26,1.0,2002.0,4,112
2024,11560,영등포구,11500,당산동5가,당산삼성래미안4차,20240406,202000,161.08,,6.0,2003.0,11,0
2024,11470,양천구,10200,목동,목동트윈빌,20240406,163500,162.3,,12.0,2000.0,5,32
2024,11260,중랑구,10600,신내동,경원,20240406,30000,59.4,,4.0,1989.0,8,6
2024,11710,송파구,10800,문정동,문정시영,20240406,61000,39.69,,14.0,1989.0,28,8
2024,11350,노원구,10500,상계동,청암2단지,20240406,47000,59.4,0.0,12.0,2001.0,13,48
2024,11350,노원구,10300,공릉동,미라쉘,20240406,16700,17.77,0.0,13.0,2018.0,13,36
2024,11290,성북구,13300,정릉동,대동아파트,20240406,57000,81.09,0.0,6.0,2003.0,9,22
2024,11260,중랑구,10100,면목동,미래아트빌,20240406,48000,48.68,29.0,4.0,2022.0,8,15
2024,11215,광진구,10500,자양동,첼시하우스,20240406,34500,27.67,15.0,4.0,2018.0,11,22
2024,11560,영등포구,12800,양평동4가,,20240406,175000,89.32,101.8,,1966.0,11,0
2024,11710,송파구,11200,오금동,대림,20240406,136200,84.91,,8.0,1988.0,28,18
2024,11620,관악구,10100,봉천동,미성빌라(1643-29),20240406,30000,66.4,41.0,2.0,1991.0,4,112
2024,11290,성북구,13600,하월곡동,퀸즈빌2차,20240406,26000,29.98,17.0,2.0,2017.0,9,27
2024,11230,동대문구,10200,용두동,타워빌,20240406,55000,83.14,48.38,3.0,2008.0,6,1
2024,11110,종로구,18000,교북동,경희궁자이(4단지),20240406,108900,45.879,,15.0,2017.0,15,0
2024,11545,금천구,10200,독산동,계룡아파트,20240406,44000,59.34,,2.0,1998.0,1,38
2024,11380,은평구,10800,역촌동,태산쉐르빌(61-3),20240406,28500,43.32,25.0,2.0,2013.0,13,1
2024,11410,서대문구,11800,홍은동,태성빌라(Ⅱ),20240406,18000,50.4,31.63,1.0,1992.0,5,10
2024,11230,동대문구,10500,답십리동,대림,20240406,69000,84.66,,8.0,2003.0,6,3
2024,11590,동작구,10700,사당동,대림(169-8),20240406,89900,59.67,,5.0,1990.0,12,14
2024,11650,서초구,10700,반포동,반포두산힐스빌,20240406,123000,58.7,,2.0,2001.0,12,20
2024,11590,동작구,10700,사당동,대림(169-8),20240406,112000,84.91,,10.0,1990.0,12,14
2024,11680,강남구,10800,논현동,태평아트빌라,20240406,60000,70.9,32.2,5.0,2001.0,21,2
2024,11200,성동구,10800,응봉동,대림(1차),20240406,125000,75.51,,5.0,1986.0,14,2
2024,11380,은평구,10400,갈현동,투유빌,20240406,19500,36.26,13.0,4.0,2010.0,13,68
2024,11650,서초구,10700,반포동,반포힐스테이트,20240406,305000,84.77,0.0,25.0,2012.0,12,20
2024,11590,동작구,10200,상도동,상도더？(521),20240406,100000,59.99,,7.0,2007.0,12,8
2024,11710,송파구,10100,잠실동,트리지움,20240406,274500,114.7,,22.0,2007.0,28,23
2024,11650,서초구,10100,방배동,방배1차현대홈타운,20240406,140000,59.94,,2.0,1999.0,12,36
2024,11710,송파구,10400,송파동,가락삼익맨숀,20240406,149000,84.828,,4.0,1984.0,28,17
2024,11710,송파구,10200,신천동,파크리오,20240406,176800,59.95,,20.0,2008.0,28,9
2024,11710,송파구,10200,신천동,파크리오,20240406,208000,84.79,0.0,13.0,2008.0,28,9
2024,11710,송파구,10200,신천동,파크리오,20240406,259700,121.63,,9.0,2008.0,28,9
2024,11200,성동구,10700,행당동,대림e-편한세상,20240406,99000,59.96,,6.0,2000.0,14,6
2024,11710,송파구,10800,문정동,파크하비오,20240406,47000,48.96,61.85,12.0,,28,8
2024,11200,성동구,10700,행당동,대림e-편한세상,20240406,134000,114.94,0.0,10.0,2000.0,14,6
2024,11710,송파구,10800,문정동,파크하비오,20240406,140000,84.964,,14.0,2016.0,28,8
2024,11380,은평구,10700,응암동,백련산해모로,20240406,65000,50.74,,2.0,2020.0,13,46
2024,11440,마포구,10300,신공덕동,펜트라우스,20240406,144000,84.95,,4.0,2011.0,16,0
2024,11680,강남구,10100,역삼동,e-편한세상,20240406,198000,59.606,,9.0,2005.0,21,4
2024,11500,강서구,10300,화곡동,평화빌라(827-6),20240406,14800,30.25,20.307,5.0,2010.0,9,42
2024,11380,은평구,10700,응암동,백련산힐스테이트2차,20240406,72500,59.63,0.0,10.0,2011.0,13,46
2024,11350,노원구,10600,중계동,대림벽산(363),20240406,124000,114.39,0.0,6.0,1993.0,13,97
2024,11680,강남구,11400,일원동,푸른마을아파트101동~111동,20240406,142000,59.76,,13.0,1994.0,21,46
2024,11380,은평구,10700,응암동,백련산힐스테이트4차,20240406,93000,84.98,,16.0,2018.0,13,46
2024,11380,은평구,10700,응암동,백련산힐스테이트4차,20240406,90000,84.98,,18.0,2018.0,13,46
2024,11545,금천구,10300,시흥동,백운아이닉스,20240406,34700,73.36,37.46,3.0,2002.0,1,57
2024,11620,관악구,10100,봉천동,프라비다2,20240406,30200,36.92,,10.0,2013.0,4,112
2024,11740,강동구,10700,암사동,프라이어팰리스,20240406,92000,59.983,0.0,1.0,2007.0,15,9
2024,11350,노원구,10400,하계동,하계2현대,20240406,75000,84.51,,2.0,1997.0,13,52
2024,11230,동대문구,10300,제기동,한신아파트,20240406,81000,84.76,0.0,22.0,2004.0,6,20
2024,11200,성동구,10900,금호동1가,벽산,20240406,84800,59.9,,1.0,2001.0,14,0
2024,11305,강북구,10300,수유동,한강S클래스(281-4),20240406,22000,34.82,25.0,3.0,2013.0,3,24
2024,11290,성북구,13300,정릉동,한강뉴스타,20240406,34500,29.96,12.13,9.0,2022.0,9,22
2024,11620,관악구,10100,봉천동,벽산블루밍,20240406,67500,59.99,,21.0,2005.0,4,112
2024,11740,강동구,10300,상일동,고덕롯데캐슬베네루체,20240406,125000,84.923,,18.0,2019.0,15,37
2024,11530,구로구,10700,개봉동,대상,20240406,49000,74.56,,1.0,1999.0,7,7
2024,11380,은평구,10700,응암동,e편한세상백련산,20240406,74500,59.71,,4.0,2022.0,13,46
2024,11740,강동구,10300,상일동,고덕센트럴IPARK,20240406,109800,59.97,,12.0,2019.0,15,37
2024,11680,강남구,10600,대치동,한보미도맨션2,20240406,278000,84.96,,5.0,1985.0,21,37
2024,11230,동대문구,10500,답십리동,한성아펠시티,20240406,18500,22.14,31.98,5.0,2019.0,6,3
2024,11560,영등포구,13300,대림동,한솔솔파크,20240406,74500,84.89,,7.0,2008.0,11,6
2024,11650,서초구,10700,반포동,대성유니드,20240406,170000,123.974,0.0,6.0,2004.0,12,20
2024,11560,영등포구,13200,신길동,보라매에스케이뷰,20240406,136500,84.98,,10.0,2020.0,11,51
2024,11470,양천구,10100,신정동,대성유니드2차,20240406,70300,84.67,,12.0,2004.0,5,63
2024,11230,동대문구,10300,제기동,한신아파트,20240406,81000,84.76,0.0,22.0,2004.0,6,20
2024,11230,동대문구,10600,장안동,한신아파트,20240406,61000,84.9,,18.0,1996.0,6,5
2024,11260,중랑구,10300,중화동,한신아파트상가동유치원동(103~109),20240406,61000,59.76,,7.0,1997.0,8,7
2024,11410,서대문구,11100,홍제동,한신위너스,20240406,19200,13.11,10.0,4.0,2017.0,5,5
2024,11590,동작구,10900,신대방동,보라매파크빌,20240406,100500,84.85,,4.0,2002.0,12,11
2024,11740,강동구,10300,상일동,고덕숲아이파크,20240406,111000,59.97,0.0,17.0,2018.0,15,37
2024,11740,강동구,10100,명일동,한양,20240406,137500,84.92,,13.0,1986.0,15,9
2024,11290,성북구,13300,정릉동,보람주택,20240406,14800,41.45,32.0,2.0,1991.0,9,22
2024,11500,강서구,10200,등촌동,보람하이빌(518-18),20240406,41500,84.04,42.77,4.0,2001.0,9,45
2024,11290,성북구,12800,보문동6가,보문파크뷰자이,20240406,93000,59.87,0.0,11.0,2017.0,9,0
2024,11530,구로구,10700,개봉동,한진,20240406,60500,84.96,0.0,6.0,2000.0,7,7
2024,11740,강동구,10300,상일동,고덕아르테온,20240406,149700,84.93,0.0,13.0,2020.0,15,37
2024,11620,관악구,10100,봉천동,봉천동아,20240406,83700,84.87,0.0,18.0,2000.0,4,112
2024,11620,관악구,10100,봉천동,봉천우성,20240406,62000,59.76,,4.0,2000.0,4,112
2024,11440,마포구,10400,도화동,한화오벨리스크,20240406,137000,85.0,0.0,35.0,2004.0,16,1
2024,11710,송파구,10700,가락동,한화오벨리스크,20240406,48000,56.85,77.7,2.0,2004.0,28,10
2024,11710,송파구,10700,가락동,한화오벨리스크,20240406,48000,56.85,77.7,2.0,2004.0,28,10
2024,11440,마포구,12300,망원동,한흥시티빌,20240406,29800,35.78,19.0,1.0,2002.0,16,2
2024,11440,마포구,10800,대흥동,할시온마포,20240406,51000,19.16,16.255,3.0,2022.0,16,6
2024,11740,강동구,10300,상일동,고덕아르테온,20240406,152250,84.97,,17.0,2020.0,15,37
2024,11170,용산구,11400,신창동,행복인,20240406,64000,24.56,19.17,5.0,2022.0,10,0
2024,11410,서대문구,11800,홍은동,북한산두산위브,20240406,83500,84.98,0.0,5.0,2020.0,5,10
2024,11260,중랑구,10600,신내동,석탑,20240406,42000,59.82,,22.0,1997.0,8,6
2024,11710,송파구,10700,가락동,헬리오시티,20240406,174000,59.96,0.0,6.0,2018.0,28,10
2024,11710,송파구,10700,가락동,헬리오시티,20240406,179000,59.96,,23.0,2018.0,28,10
2024,11710,송파구,10700,가락동,헬리오시티,20240406,198000,84.98,0.0,34.0,2018.0,28,10
2024,11305,강북구,10400,우이동,북한산에버아트,20240406,28000,36.06,19.326,5.0,2022.0,3,1
2024,11710,송파구,10700,가락동,헬리오시티,20240406,214000,84.99,,14.0,2018.0,28,10
2024,11320,도봉구,10700,창동,"북한산팰리스(201,202동)",20240406,25700,33.04,21.94,6.0,2016.0,3,21
2024,11620,관악구,10200,신림동,현대,20240406,53500,84.22,0.0,15.0,1991.0,4,131
